,links
278,https://www.pluralsight.com/courses/microsoft-ignite-session-12
279,https://www.pluralsight.com/courses/microsoft-azure-operationalizing-ai-solutions
280,https://www.pluralsight.com/courses/microsoft-ignite-session-26
281,https://www.pluralsight.com/courses/microsoft-azure-evaluating-model-effectiveness
282,https://www.pluralsight.com/courses/microsoft-ignite-session-36
283,https://www.pluralsight.com/courses/microsoft-azure-monthly-update-march-2021-episode-2
284,https://www.pluralsight.com/courses/microsoft-devops-solutions-developing-modern-source-control-strategy
285,https://www.pluralsight.com/courses/microsoft-azure-architecture-aws-architects-update
286,https://www.pluralsight.com/courses/microsoft-ignite-session-09
287,https://www.pluralsight.com/courses/microsoft-ignite-session-100
288,https://www.pluralsight.com/courses/microsoft-identity-access-implementing-identity-governance-strategy-cert
289,https://www.pluralsight.com/courses/microsoft-ignite-session-42
290,https://www.pluralsight.com/courses/microsoft-ignite-session-52
291,https://www.pluralsight.com/courses/microsoft-ignite-session-66
292,https://www.pluralsight.com/courses/microsoft-ignite-session-76
293,https://www.pluralsight.com/courses/microsoft-ignite-session-108
294,https://www.pluralsight.com/courses/microsoft-ignite-session-114
295,https://www.pluralsight.com/courses/microsoft-azure-solutions-architect-implement-governance-strategy
296,https://www.pluralsight.com/courses/microsoft-ignite-session-39
297,https://www.pluralsight.com/courses/microsoft-ignite-session-49
298,https://www.pluralsight.com/courses/microsoft-azure-choosing-appropriate-services-features
299,https://www.pluralsight.com/courses/microsoft-azure-solutions-architect-preparing-az-304-exam
300,https://www.pluralsight.com/courses/microsoft-azure-optimize-feedback-mechanisms
301,https://www.pluralsight.com/courses/microsoft-azure-solutions-architect-implement-virtual-networking-strategy
302,https://www.pluralsight.com/courses/microsoft-ignite-session-87
303,https://www.pluralsight.com/courses/microsoft-ignite-session-93
304,https://www.pluralsight.com/courses/microsoft-ignite-session-13
305,https://www.pluralsight.com/courses/microsoft-ignite-session-23
306,https://www.pluralsight.com/courses/microsoft-ignite-session-37
307,https://www.pluralsight.com/courses/microsoft-azure-reducing-complexity-data
308,https://www.pluralsight.com/courses/microsoft-azure-nodejs-secure-services-applications-update
309,https://www.pluralsight.com/courses/microsoft-azure-solutions-architect-design-authentication
310,https://www.pluralsight.com/courses/microsoft-ignite-session-101
311,https://www.pluralsight.com/courses/microsoft-azure-iot-developer-manage-device-lifecycles
312,https://www.pluralsight.com/courses/microsoft-ignite-session-111
313,https://www.pluralsight.com/courses/microsoft-ignite-session-47
314,https://www.pluralsight.com/courses/microsoft-ignite-session-53
315,https://www.pluralsight.com/courses/microsoft-ignite-session-63
316,https://www.pluralsight.com/courses/microsoft-ignite-session-77
317,https://www.pluralsight.com/courses/microsoft-ignite-session-109
318,https://www.pluralsight.com/courses/microsoft-azureiot-developer-configure-solutions-time-series-insights-tsi
319,https://www.pluralsight.com/courses/microsoft-azure-building-features-text-data
320,https://www.pluralsight.com/courses/microsoft-ignite-session-80
321,https://www.pluralsight.com/courses/microsoft-azure-iot-developer-configure-iot-edge-devices
322,https://www.pluralsight.com/courses/microsoft-ignite-session-90
323,https://www.pluralsight.com/courses/microsoft-ignite-session-10
324,https://www.pluralsight.com/courses/microsoft-azure-monthly-update-july-2021-episode-6
325,https://www.pluralsight.com/courses/microsoft-azure-deploying-ai-solutions
326,https://www.pluralsight.com/courses/microsoft-devops-solutions-designing-build-automation
327,https://www.pluralsight.com/courses/microsoft-ignite-session-88
328,https://www.pluralsight.com/courses/microsoft-azure-solutions-architect-design-security-applications
329,https://www.pluralsight.com/courses/microsoft-ignite-session-98
330,https://www.pluralsight.com/courses/microsoft-ignite-session-07
331,https://www.pluralsight.com/courses/microsoft-azure-solutions-architect-design-backup-recovery
332,https://www.pluralsight.com/courses/microsoft-ignite-session-24
333,https://www.pluralsight.com/courses/microsoft-ignite-session-34
334,https://www.pluralsight.com/courses/microsoft-ignite-session-40
335,https://www.pluralsight.com/courses/microsoft-ignite-session-50
336,https://www.pluralsight.com/courses/microsoft-azure-configuring-security-services-policies
337,https://www.pluralsight.com/courses/microsoft-azure-iot-developer-set-up-deploy-iot-edge-devices
338,https://www.pluralsight.com/courses/microsoft-azure-developing-models
339,https://www.pluralsight.com/courses/microsoft-azure-cognitive-services-immersive-reader
340,https://www.pluralsight.com/courses/microsoft-ignite-session-112
341,https://www.pluralsight.com/courses/microsoft-ignite-session-48
342,https://www.pluralsight.com/courses/microsoft-ignite-session-58
343,https://www.pluralsight.com/courses/microsoft-ignite-session-64
344,https://www.pluralsight.com/courses/microsoft-ignite-session-74
345,https://www.pluralsight.com/courses/microsoft-azure-solutions-architect-implement-cloud-infrastructure-monitoring-strategy
346,https://www.pluralsight.com/courses/microsoft-ignite-session-106
347,https://www.pluralsight.com/courses/microsoft-365-security-management-fundamentals
348,https://www.pluralsight.com/courses/microsoft-azure-iot-developer-implement-azure-security-center-acs-iot
349,https://www.pluralsight.com/courses/microsoft-ignite-session-91
350,https://www.pluralsight.com/courses/microsoft-ignite-session-11
351,https://www.pluralsight.com/courses/microsoft-ignite-session-21
352,https://www.pluralsight.com/courses/microsoft-azure-cleaning-preparing-data
353,https://www.pluralsight.com/courses/microsoft-ignite-session-85
354,https://www.pluralsight.com/courses/microsoft-azure-developing-ml-pipelines
355,https://www.pluralsight.com/courses/microsoft-ignite-session-99
356,https://www.pluralsight.com/courses/microsoft-ignite-session-08
357,https://www.pluralsight.com/courses/microsoft-ignite-session-18
358,https://www.pluralsight.com/courses/microsoft-ignite-session-35
359,https://www.pluralsight.com/courses/microsoft-ignite-session-51
360,https://www.pluralsight.com/courses/microsoft-edge
361,https://www.pluralsight.com/courses/microsoft-ignite-session-45
362,https://www.pluralsight.com/courses/microsoft-azure-solutions-architect-design-governance
363,https://www.pluralsight.com/courses/microsoft-ignite-session-59
364,https://www.pluralsight.com/courses/microsoft-ignite-session-69
365,https://www.pluralsight.com/courses/microsoft-ignite-session-75
366,https://www.pluralsight.com/courses/microsoft-ignite-session-107
367,https://www.pluralsight.com/courses/microsoft-devops-solutions-designing-implementing-telemetry
368,https://www.pluralsight.com/courses/microsoft-azure-building-training-validating-models
369,https://www.pluralsight.com/courses/microsoft-ignite-session-22
370,https://www.pluralsight.com/courses/microsoft-ignite-session-32
371,https://www.pluralsight.com/courses/microsoft-devops-solutions-designing-governance-enforcement-mechanisms
372,https://www.pluralsight.com/courses/rapid-javascript-training
373,https://www.pluralsight.com/courses/rapid-concept-illustration-aaa-productions-photoshop-2097
374,https://www.pluralsight.com/courses/rapidminer-getting-started
375,https://www.pluralsight.com/courses/rapid-es6-training
376,https://www.pluralsight.com/courses/rapid-application-prototyping-sharepoint-lightswitch
377,https://www.pluralsight.com/courses/rapid-angular-training
378,https://www.pluralsight.com/courses/rapid-char-concepts-sketchbook-pro-1178
379,https://www.pluralsight.com/courses/sscp-cryptography
380,https://www.pluralsight.com/courses/sscp2015-systems-application-security
381,https://www.pluralsight.com/courses/sscp2015-cryptography
382,https://www.pluralsight.com/courses/sscp2015-network-communications-security
383,https://www.pluralsight.com/courses/sscp-malicious-code-threats
384,https://www.pluralsight.com/courses/sscp2015-introduction-exam-requirements
385,https://www.pluralsight.com/courses/sscp-malicious-code
386,https://www.pluralsight.com/courses/isa-server-2004-configuring
387,https://www.pluralsight.com/courses/isaca-certification-examination-preparing
388,https://www.pluralsight.com/courses/isa-server-2004-caching-vpn-troubleshooting
389,https://www.pluralsight.com/courses/isa-server-2004-installing
390,https://www.pluralsight.com/courses/cg101-graphic-design-721
391,https://www.pluralsight.com/courses/cg101-general-3d-terminology-711
392,https://www.pluralsight.com/courses/cg101-animation-727
393,https://www.pluralsight.com/courses/cg101-utilizing-muscle-system-cinema-4d-741
394,https://www.pluralsight.com/courses/cg101-rendering-718
395,https://www.pluralsight.com/courses/cg101-12-principles-animation-ae-746
396,https://www.pluralsight.com/courses/cg101-12-principles-animation-715
397,https://www.pluralsight.com/courses/cg101-lighting-719
398,https://www.pluralsight.com/courses/cg101-compositing-720
399,https://www.pluralsight.com/courses/cg101-texturing-713
400,https://www.pluralsight.com/courses/cg101-rigging-714
401,https://www.pluralsight.com/courses/cg101-image-editing-722
402,https://www.pluralsight.com/courses/cg101-cinematography-716
403,https://www.pluralsight.com/courses/cg101-modeling-712
404,https://www.pluralsight.com/courses/cg101-dynamics-717
405,https://www.pluralsight.com/courses/droidcon-sf-session-04
406,https://www.pluralsight.com/courses/droidcon-sf-session-10
407,https://www.pluralsight.com/courses/droidcon-sf-session-61
408,https://www.pluralsight.com/courses/droidcon-sf-session-71
409,https://www.pluralsight.com/courses/droidcon-sf-session-69
410,https://www.pluralsight.com/courses/droidcon-nyc-session-79
411,https://www.pluralsight.com/courses/droidcon-sf-session-21
412,https://www.pluralsight.com/courses/droidcon-sf-session-31
413,https://www.pluralsight.com/courses/droidcon-sf-session-45
414,https://www.pluralsight.com/courses/droidcon-sf-session-55
415,https://www.pluralsight.com/courses/droidcon-nyc-session-55
416,https://www.pluralsight.com/courses/droidcon-nyc-session-49
417,https://www.pluralsight.com/courses/droidcon-sf-session-05
418,https://www.pluralsight.com/courses/droidcon-sf-session-15
419,https://www.pluralsight.com/courses/droidcon-sf-session-72
420,https://www.pluralsight.com/courses/droidcon-sf-session-32
421,https://www.pluralsight.com/courses/droidcon-sf-session-42
422,https://www.pluralsight.com/courses/droidcon-nyc-session-42
423,https://www.pluralsight.com/courses/droidcon-nyc-session-52
424,https://www.pluralsight.com/courses/droidcon-nyc-session-66
