,links
209,https://www.pluralsight.com/courses/microsoft-ignite-session-12
210,https://www.pluralsight.com/courses/microsoft-ignite-session-26
211,https://www.pluralsight.com/courses/microsoft-ignite-session-36
212,https://www.pluralsight.com/courses/microsoft-ignite-session-09
213,https://www.pluralsight.com/courses/microsoft-ignite-session-100
214,https://www.pluralsight.com/courses/microsoft-identity-access-implementing-identity-governance-strategy-cert
215,https://www.pluralsight.com/courses/microsoft-ignite-session-42
216,https://www.pluralsight.com/courses/microsoft-ignite-session-52
217,https://www.pluralsight.com/courses/microsoft-ignite-session-66
218,https://www.pluralsight.com/courses/microsoft-ignite-session-76
219,https://www.pluralsight.com/courses/microsoft-ignite-session-108
220,https://www.pluralsight.com/courses/microsoft-ignite-session-114
221,https://www.pluralsight.com/courses/microsoft-ignite-session-39
222,https://www.pluralsight.com/courses/microsoft-ignite-session-49
223,https://www.pluralsight.com/courses/microsoft-ignite-session-87
224,https://www.pluralsight.com/courses/microsoft-ignite-session-93
225,https://www.pluralsight.com/courses/microsoft-ignite-session-13
226,https://www.pluralsight.com/courses/microsoft-ignite-session-23
227,https://www.pluralsight.com/courses/microsoft-ignite-session-37
228,https://www.pluralsight.com/courses/microsoft-azure-reducing-complexity-data
229,https://www.pluralsight.com/courses/microsoft-ignite-session-101
230,https://www.pluralsight.com/courses/microsoft-ignite-session-111
231,https://www.pluralsight.com/courses/microsoft-ignite-session-47
232,https://www.pluralsight.com/courses/microsoft-ignite-session-53
233,https://www.pluralsight.com/courses/microsoft-ignite-session-63
234,https://www.pluralsight.com/courses/microsoft-ignite-session-77
235,https://www.pluralsight.com/courses/microsoft-ignite-session-109
236,https://www.pluralsight.com/courses/microsoft-ignite-session-80
237,https://www.pluralsight.com/courses/microsoft-ignite-session-90
238,https://www.pluralsight.com/courses/microsoft-ignite-session-10
239,https://www.pluralsight.com/courses/microsoft-devops-solutions-designing-build-automation
240,https://www.pluralsight.com/courses/microsoft-ignite-session-88
241,https://www.pluralsight.com/courses/microsoft-azure-solutions-architect-design-security-applications
242,https://www.pluralsight.com/courses/microsoft-ignite-session-98
243,https://www.pluralsight.com/courses/microsoft-ignite-session-07
244,https://www.pluralsight.com/courses/microsoft-ignite-session-24
245,https://www.pluralsight.com/courses/microsoft-ignite-session-34
246,https://www.pluralsight.com/courses/microsoft-ignite-session-40
247,https://www.pluralsight.com/courses/microsoft-ignite-session-50
